time,prices,quantities,prodID,retID,description
2024-01-01,4.67,499,3185,2,Chicken breast 500g (variant 128)
2024-02-01,5.66,47,2924,2,Sweatpants joggers (variant 195)
2024-02-01,1.39,440,2217,2,Green tea bags 50pk (variant 89)
2024-01-01,0.85,72,2919,1,Pillow insert 50x70cm (variant 195)
2024-02-01,0.01,18,2443,2,Shower curtain (variant 163)
2024-02-01,0.01,97,2088,1,Hoodie fleece (variant 140)
2024-01-01,2.73,382,3061,1,Avocados 4pk (variant 123)
2024-02-01,20.93,54,3492,2,Shorts chino (variant 233)
2024-01-01,0.01,143,3115,2,Cutting board bamboo (variant 208)
2024-02-01,7.56,133,2607,1,Clothes hangers 10pk (variant 174)
2024-02-01,0.01,177,2231,1,Storage box 10L (variant 149)
2024-01-01,3.83,442,2889,2,Baby spinach 200g (variant 116)
2024-01-01,0.01,116,2827,1,Picture frame A4 (variant 189)
2024-02-01,0.01,198,2769,2,Sparkling water 6pk (variant 111)
2024-02-01,19.2,46,2632,1,Cap baseball (variant 176)
2024-02-01,126.91,21,2770,1,Wireless charger (variant 185)
2024-01-01,5.4,36,2821,2,Honey 500g (variant 113)
2024-01-01,26.68,19,2514,2,SD card 64GB (variant 168)
2024-01-01,43.22,10,2004,2,Underwear briefs 3pk (variant 134)
2024-02-01,0.01,444,2369,1,Sparkling water 6pk (variant 95)
2024-02-01,3.9,144,2445,1,Almond butter 350g (variant 98)
2024-02-01,1.83,158,2113,2,Red apples 1kg (variant 85)
2024-02-01,45.81,25,2726,1,Portable speaker (variant 182)
2024-02-01,31.52,121,2503,2,Shower curtain (variant 167)
2024-02-01,43.4,132,3123,1,Dish soap 500ml (variant 209)
2024-01-01,104.66,15,2046,2,HDMI cable 2m (variant 137)
2024-01-01,0.01,15,3194,1,Mouse pad XL (variant 213)
2024-01-01,3.71,205,2421,1,Honey 500g (variant 97)
2024-01-01,0.97,77,2008,2,Dress shirt slim (variant 134)
2024-02-01,11.16,10,3180,2,Cotton socks 3pk (variant 213)
2024-01-01,26.35,93,3036,2,Scarf wool blend (variant 203)
2024-01-01,0.01,10,3130,1,Wireless charger (variant 209)
2024-02-01,0.01,24,2212,2,Cap baseball (variant 148)
2024-01-01,178.14,7,2774,2,Mouse pad XL (variant 185)
2024-02-01,30.54,33,2786,2,Portable speaker (variant 186)
2024-01-01,0.01,353,3285,2,Chicken breast 500g (variant 132)
2024-01-01,0.01,50,3038,1,USB hub 4-port (variant 203)
2024-02-01,17.42,32,2856,1,Scarf wool blend (variant 191)
2024-01-01,0.01,179,2183,1,Curtains blackout pair (variant 146)
2024-01-01,10.03,163,3299,1,Doormat 60x40cm (variant 220)
2024-02-01,0.01,112,2705,1,Extra virgin olive oil 750ml (variant 109)
2024-01-01,93.35,42,2330,1,Bluetooth earbuds (variant 156)
2024-01-01,2.05,94,2021,2,Honey 500g (variant 81)
2024-02-01,10.8,99,3159,2,Pillow insert 50x70cm (variant 211)
2024-02-01,29.62,38,2384,2,Sweatpants joggers (variant 159)
2024-01-01,80.39,28,2614,1,Power bank 10000mAh (variant 175)
2024-01-01,55.31,5,3300,2,Cotton socks 3pk (variant 221)
2024-01-01,32.06,4,2850,1,USB-C cable 1m (variant 191)
2024-01-01,0.01,8,3002,2,Phone case (variant 201)
2024-01-01,21.44,38,3004,1,Sneakers casual (variant 201)
2024-02-01,17.69,181,2935,2,Cutting board bamboo (variant 196)
2024-02-01,0.01,147,3405,2,Extra virgin olive oil 750ml (variant 137)
2024-02-01,42.72,83,3456,1,Scarf wool blend (variant 231)
2024-01-01,99.01,12,2294,2,Mouse pad XL (variant 153)
2024-02-01,29.19,53,2339,1,Doormat 60x40cm (variant 156)
2024-01-01,0.01,65,2623,2,Shower curtain (variant 175)
2024-01-01,0.01,88,3275,1,Paper towels 4pk (variant 219)
2024-02-01,0.01,40,2567,1,Trash bags 30L (variant 172)
2024-01-01,14.74,150,2299,1,Laundry detergent 1L (variant 154)
2024-02-01,37.88,33,2350,1,Wireless charger (variant 157)
2024-01-01,0.01,146,2131,1,Kitchen sponge 3pk (variant 143)
2024-02-01,3.52,67,2520,1,Cotton socks 3pk (variant 169)
2024-01-01,0.01,415,3313,1,Red apples 1kg (variant 133)
2024-02-01,61.16,89,3132,1,Shorts chino (variant 209)
2024-01-01,18.14,35,3216,2,Scarf wool blend (variant 215)
2024-01-01,0.01,165,3333,2,Canned tomatoes 400g (variant 134)
2024-01-01,4.07,265,2201,2,Sourdough bread 500g (variant 89)
2024-02-01,0.01,154,3355,2,Cutting board bamboo (variant 224)
2024-02-01,0.01,36,2131,2,Kitchen sponge 3pk (variant 143)
2024-01-01,6.92,244,2733,2,Canned tomatoes 400g (variant 110)
2024-01-01,0.01,104,2195,1,Paper towels 4pk (variant 147)
2024-01-01,102.62,15,3242,1,Phone case (variant 217)
2024-01-01,10.71,22,2404,2,Sneakers casual (variant 161)
2024-01-01,6.02,37,2494,1,Power bank 10000mAh (variant 167)
2024-02-01,31.59,27,2902,2,Webcam 1080p (variant 194)
2024-01-01,24.99,108,2179,2,Laundry detergent 1L (variant 146)
2024-01-01,2.14,321,2325,1,Organic whole milk 1L (variant 94)
2024-02-01,16.85,11,2459,2,Doormat 60x40cm (variant 164)
2024-01-01,76.49,28,2764,1,Sneakers casual (variant 185)
2024-01-01,3.99,451,2005,2,Extra virgin olive oil 750ml (variant 81)
2024-01-01,10.12,103,3335,1,Paper towels 4pk (variant 223)
2024-02-01,26.91,169,3199,2,Laundry detergent 1L (variant 214)
2024-01-01,5.57,39,2620,2,Polo shirt (variant 175)
2024-01-01,0.01,305,3129,2,Greek yogurt 500g (variant 126)
2024-01-01,0.01,13,2744,1,Sweatpants joggers (variant 183)
2024-01-01,0.01,71,2252,1,Jeans slim fit (variant 151)
2024-02-01,0.01,3,2578,1,Keyboard wrist rest (variant 172)
2024-02-01,2.81,163,2473,2,Soy sauce 500ml (variant 99)
2024-02-01,23.37,121,2011,1,Kitchen sponge 3pk (variant 135)
2024-01-01,0.01,112,2983,1,Shower curtain (variant 199)
2024-02-01,71.12,57,2192,2,Jeans slim fit (variant 147)
2024-02-01,136.21,14,3102,2,LED desk lamp (variant 207)
2024-02-01,58.55,95,3128,2,Gloves winter (variant 209)
2024-02-01,18.26,150,3387,1,Clothes hangers 10pk (variant 226)
2024-01-01,0.01,55,2760,1,Cotton socks 3pk (variant 185)
2024-02-01,0.01,47,2696,2,Jacket windbreaker (variant 180)
2024-01-01,55.12,23,2846,2,Portable speaker (variant 190)
2024-02-01,101.96,47,2942,2,Phone case (variant 197)
2024-01-01,0.01,315,2065,1,Dark chocolate 100g (variant 83)
2024-01-01,0.01,35,2443,1,Shower curtain (variant 163)
2024-02-01,60.87,73,2356,1,T-shirt plain (variant 158)
2024-02-01,0.01,335,2137,2,Bananas 1kg (variant 86)
2024-01-01,0.01,54,2257,2,Pasta penne 500g (variant 91)
2024-02-01,115.54,47,3138,1,Screen protector (variant 210)
2024-02-01,2.79,82,2124,1,Underwear briefs 3pk (variant 142)
2024-01-01,0.01,8,3094,2,Power bank 10000mAh (variant 207)
2024-02-01,44.03,13,3462,1,LED desk lamp (variant 231)
2024-02-01,5.89,66,2135,2,Paper towels 4pk (variant 143)
2024-01-01,15.89,61,2484,1,Underwear briefs 3pk (variant 166)
2024-02-01,169.94,39,3486,1,HDMI cable 2m (variant 233)
2024-02-01,20.19,182,2571,1,Candles scented set (variant 172)
2024-02-01,0.01,124,2707,1,Picture frame A4 (variant 181)
2024-02-01,0.01,13,2038,2,Keyboard wrist rest (variant 136)
2024-01-01,10.08,100,2883,2,Dish soap 500ml (variant 193)
2024-02-01,12.56,69,3427,2,Picture frame A4 (variant 229)
2024-01-01,11.15,66,3104,2,Sweatpants joggers (variant 207)
2024-02-01,0.01,33,3422,2,Phone case (variant 229)
2024-01-01,124.31,45,2734,1,Power bank 10000mAh (variant 183)
2024-01-01,97.36,17,2974,2,Power bank 10000mAh (variant 199)
2024-02-01,95.49,7,2330,2,Bluetooth earbuds (variant 156)
2024-01-01,10.21,234,3349,2,Peanut butter 500g (variant 134)
2024-01-01,16.4,86,2499,2,Pillow insert 50x70cm (variant 167)
2024-01-01,0.01,45,2446,1,Wireless mouse (variant 164)
2024-01-01,64.13,27,2250,2,USB-C cable 1m (variant 151)
2024-01-01,0.01,209,3177,2,Free-range eggs 12pk (variant 128)
2024-01-01,25.68,60,2496,2,Scarf wool blend (variant 167)
2024-01-01,51.32,81,3144,2,Underwear briefs 3pk (variant 210)
2024-02-01,30.53,75,2719,1,Laundry detergent 1L (variant 182)
2024-02-01,22.92,70,2992,1,Cap baseball (variant 200)
2024-01-01,3.95,57,2805,1,Extra virgin olive oil 750ml (variant 113)
2024-02-01,9.09,30,2373,2,Soy sauce 500ml (variant 95)
2024-01-01,0.01,24,2076,2,Scarf wool blend (variant 139)
2024-01-01,7.12,78,2175,1,Cotton bath towel (variant 146)
2024-01-01,24.41,3,2942,2,Phone case (variant 197)
2024-02-01,95.86,47,2802,2,LED desk lamp (variant 187)
2024-01-01,10.21,7,2848,2,Dress shirt slim (variant 190)
2024-01-01,14.94,14,3224,1,Sweatpants joggers (variant 215)
2024-01-01,32.73,180,3167,2,Trash bags 30L (variant 212)
2024-02-01,60.61,92,2184,1,Underwear briefs 3pk (variant 146)
2024-02-01,20.34,92,2419,2,Laundry detergent 1L (variant 162)
2024-02-01,171.48,1,2882,2,Phone case (variant 193)
2024-01-01,0.01,45,2762,2,Phone case (variant 185)
2024-01-01,1.38,431,3265,1,Dark chocolate 100g (variant 131)
2024-01-01,0.01,80,2173,1,Soy sauce 500ml (variant 87)
2024-01-01,0.01,48,2863,2,Shower curtain (variant 191)
2024-02-01,5.9,106,2623,2,Shower curtain (variant 175)
2024-01-01,0.3,446,2849,2,Peanut butter 500g (variant 114)
2024-01-01,0.01,17,2915,1,Paper towels 4pk (variant 195)
2024-02-01,0.01,6,3166,1,Wireless mouse (variant 212)
2024-01-01,19.97,7,2790,2,USB-C cable 1m (variant 187)
2024-01-01,7.37,82,3303,1,Dish soap 500ml (variant 221)
2024-02-01,28.99,194,3107,2,Trash bags 30L (variant 208)
2024-02-01,29.93,95,3476,2,Jacket windbreaker (variant 232)
2024-02-01,0.01,26,2146,2,Wireless mouse (variant 144)
2024-01-01,41.5,88,2531,1,Storage box 10L (variant 169)
2024-01-01,0.01,15,2314,2,Power bank 10000mAh (variant 155)
2024-01-01,0.01,7,2938,2,Keyboard wrist rest (variant 196)
2024-02-01,1.01,494,2793,2,Orange juice 1L (variant 112)
2024-01-01,17.79,20,2984,1,Sweatpants joggers (variant 199)
2024-01-01,29.94,52,2388,1,Hoodie fleece (variant 160)
2024-02-01,31.45,40,2964,1,Underwear briefs 3pk (variant 198)
2024-01-01,8.13,66,2988,1,Hoodie fleece (variant 200)
2024-01-01,0.01,29,3092,1,Jeans slim fit (variant 207)
2024-01-01,0.01,25,2143,2,Shower curtain (variant 143)
2024-01-01,121.8,46,2518,1,Keyboard wrist rest (variant 168)
2024-02-01,0.01,62,3004,2,Sneakers casual (variant 201)
2024-01-01,0.01,38,2530,1,Wireless charger (variant 169)
2024-01-01,7.56,268,2885,1,Chicken breast 500g (variant 116)
2024-01-01,0.01,357,2745,1,Almond butter 350g (variant 110)
2024-01-01,0.01,123,2007,2,Clothes hangers 10pk (variant 134)
2024-01-01,0.01,35,2370,2,USB-C cable 1m (variant 159)
2024-02-01,19.46,61,2156,2,Jacket windbreaker (variant 144)
2024-02-01,28.95,41,2646,2,HDMI cable 2m (variant 177)
2024-01-01,0.01,165,2319,1,Pillow insert 50x70cm (variant 155)
2024-02-01,2.9,428,3413,1,Red apples 1kg (variant 137)
2024-02-01,104.11,34,3042,1,LED desk lamp (variant 203)
2024-01-01,9.21,19,2816,1,Jacket windbreaker (variant 188)
2024-01-01,0.01,13,3330,1,USB-C cable 1m (variant 223)
2024-02-01,0.01,9,2910,1,USB-C cable 1m (variant 195)
2024-01-01,0.01,27,3106,1,Wireless mouse (variant 208)
2024-01-01,0.01,496,3041,2,Instant coffee 200g (variant 122)
2024-01-01,22.12,131,2119,2,Laundry detergent 1L (variant 142)
2024-01-01,0.57,59,2015,1,Paper towels 4pk (variant 135)
2024-01-01,0.01,38,3124,2,Sneakers casual (variant 209)
2024-02-01,2.4,412,2705,1,Extra virgin olive oil 750ml (variant 109)
2024-02-01,0.01,51,2791,1,Kitchen sponge 3pk (variant 187)
2024-01-01,0.01,118,2303,1,Curtains blackout pair (variant 154)
2024-02-01,18.05,64,3092,1,Jeans slim fit (variant 207)
2024-02-01,0.01,91,2592,2,Shorts chino (variant 173)
2024-02-01,84.61,32,3018,1,Screen protector (variant 202)
2024-01-01,9.19,268,2657,1,Pasta penne 500g (variant 107)
2024-02-01,114.36,22,2782,2,Webcam 1080p (variant 186)
2024-01-01,0.01,101,2451,1,Candles scented set (variant 164)
2024-01-01,17.78,181,2067,2,Clothes hangers 10pk (variant 138)
2024-01-01,5.83,37,3051,2,Candles scented set (variant 204)
2024-02-01,0.01,124,3111,2,Candles scented set (variant 208)
2024-01-01,0.01,20,2972,2,Jeans slim fit (variant 199)
2024-01-01,0.01,47,2982,2,LED desk lamp (variant 199)
2024-01-01,29.75,70,2759,1,Doormat 60x40cm (variant 184)
2024-01-01,89.82,25,2582,2,Phone case (variant 173)
2024-02-01,1.57,195,2145,2,Almond butter 350g (variant 86)
2024-01-01,5.89,186,2225,1,Organic whole milk 1L (variant 90)
2024-01-01,0.05,191,3213,2,Red apples 1kg (variant 129)
2024-02-01,0.01,22,2566,1,Wireless mouse (variant 172)
2024-01-01,0.01,334,2317,1,Green tea bags 50pk (variant 93)
2024-01-01,0.01,319,3065,2,Dark chocolate 100g (variant 123)
2024-01-01,76.04,23,2226,2,HDMI cable 2m (variant 149)
2024-01-01,27.06,21,2898,1,Screen protector (variant 194)
2024-02-01,5.59,158,2417,1,Green tea bags 50pk (variant 97)
2024-02-01,0.01,430,2545,1,Almond butter 350g (variant 102)
2024-02-01,15.66,3,3042,1,LED desk lamp (variant 203)
2024-01-01,0.01,20,2679,2,Pillow insert 50x70cm (variant 179)
2024-02-01,0.01,44,3054,1,SD card 64GB (variant 204)
2024-02-01,0.01,12,3158,2,USB hub 4-port (variant 211)
2024-01-01,0.01,144,2369,1,Sparkling water 6pk (variant 95)
2024-01-01,0.01,185,2749,1,Peanut butter 500g (variant 110)
2024-01-01,36.15,23,2472,1,Shorts chino (variant 165)
2024-02-01,14.87,152,2911,1,Kitchen sponge 3pk (variant 195)
2024-02-01,59.84,2,2658,2,Screen protector (variant 178)
2024-01-01,0.01,10,3174,1,SD card 64GB (variant 212)
2024-02-01,18.52,16,2026,2,Wireless mouse (variant 136)
2024-01-01,24.52,120,2359,2,Laundry detergent 1L (variant 158)
2024-02-01,39.64,39,2214,2,SD card 64GB (variant 148)
2024-02-01,4.09,58,3195,2,Cotton bath towel (variant 214)
2024-01-01,0.01,11,2006,2,Portable speaker (variant 134)
2024-01-01,4.4,299,3037,2,Bananas 1kg (variant 122)
2024-02-01,0.6,149,2183,1,Curtains blackout pair (variant 146)
2024-01-01,2.72,150,2609,2,Fresh salmon fillet 200g (variant 105)
2024-01-01,2.11,120,2875,1,Cutting board bamboo (variant 192)
2024-01-01,0.01,22,2477,2,Free-range eggs 12pk (variant 100)
2024-01-01,35.29,32,2094,1,SD card 64GB (variant 140)
2024-01-01,0.01,28,2070,2,USB-C cable 1m (variant 139)
2024-02-01,0.01,93,2668,2,Dress shirt slim (variant 178)
2024-02-01,5.64,196,2429,1,Greek yogurt 500g (variant 98)
2024-01-01,0.01,69,2645,1,Almond butter 350g (variant 106)
2024-02-01,0.01,67,2887,2,Picture frame A4 (variant 193)
2024-02-01,10.09,195,3131,2,Storage box 10L (variant 209)
2024-02-01,9.5,52,2967,2,Clothes hangers 10pk (variant 198)
2024-01-01,0.3,427,2833,1,Canned tomatoes 400g (variant 114)
2024-02-01,0.01,75,3484,2,Sneakers casual (variant 233)
2024-02-01,57.23,11,2618,1,USB hub 4-port (variant 175)
2024-02-01,0.01,82,3380,1,Belt leather (variant 226)
2024-01-01,19.17,100,2671,2,Kitchen sponge 3pk (variant 179)
2024-02-01,33.92,1,2318,2,USB hub 4-port (variant 155)
2024-01-01,28.69,37,2928,1,Hoodie fleece (variant 196)
2024-01-01,0.01,85,2948,1,Gloves winter (variant 197)
2024-02-01,7.3,19,2628,1,Hoodie fleece (variant 176)
2024-02-01,6.93,193,2325,2,Organic whole milk 1L (variant 94)
2024-01-01,6.49,109,2679,1,Pillow insert 50x70cm (variant 179)
2024-02-01,0.01,54,2923,2,Shower curtain (variant 195)
2024-01-01,0.01,98,3196,2,T-shirt plain (variant 214)
2024-02-01,54.84,76,2399,2,Doormat 60x40cm (variant 160)
2024-02-01,8.41,115,2959,2,Laundry detergent 1L (variant 198)
2024-01-01,13.86,136,2563,2,Shower curtain (variant 171)
2024-02-01,0.01,186,3475,2,Cutting board bamboo (variant 232)
2024-02-01,0.01,55,2228,1,Gloves winter (variant 149)
2024-02-01,4.26,369,3041,2,Instant coffee 200g (variant 122)
2024-01-01,0.01,92,2152,2,Cap baseball (variant 144)
2024-01-01,49.73,33,2584,2,Sneakers casual (variant 173)
2024-02-01,11.69,346,2073,2,Soy sauce 500ml (variant 83)
2024-02-01,86.88,36,2010,1,USB-C cable 1m (variant 135)
2024-01-01,0.01,143,2971,2,Kitchen sponge 3pk (variant 199)
2024-02-01,0.01,96,2308,2,Dress shirt slim (variant 154)
2024-02-01,0.01,477,3089,1,Baby spinach 200g (variant 124)
2024-02-01,6.44,57,2199,2,Pillow insert 50x70cm (variant 147)
2024-02-01,0.01,81,3000,2,Cotton socks 3pk (variant 201)
2024-01-01,0.01,175,3227,1,Trash bags 30L (variant 216)
2024-02-01,17.41,188,2237,1,Bananas 1kg (variant 90)
2024-01-01,3.77,35,2052,1,Shorts chino (variant 137)
2024-02-01,4.85,392,3129,2,Greek yogurt 500g (variant 126)
2024-01-01,4.02,108,2825,2,Organic whole milk 1L (variant 114)
2024-02-01,2.96,64,2120,2,Belt leather (variant 142)
2024-01-01,6.3,196,2793,1,Orange juice 1L (variant 112)
2024-02-01,94.58,32,3478,2,Keyboard wrist rest (variant 232)
2024-01-01,3.44,9,2342,1,Phone case (variant 157)
2024-01-01,17.77,140,2015,2,Paper towels 4pk (variant 135)
2024-02-01,0.01,87,3441,2,Instant coffee 200g (variant 138)
2024-02-01,0.01,75,2933,2,Canned tomatoes 400g (variant 118)
2024-02-01,31.02,172,2787,2,Clothes hangers 10pk (variant 186)
2024-02-01,101.58,31,3082,1,Webcam 1080p (variant 206)
2024-01-01,3.27,144,2985,2,Chicken breast 500g (variant 120)
2024-02-01,0.01,3,3058,1,Keyboard wrist rest (variant 204)
2024-02-01,0.01,1,2998,2,Keyboard wrist rest (variant 200)
2024-01-01,52.2,11,3206,2,Portable speaker (variant 214)
2024-02-01,6.69,430,2433,2,Canned tomatoes 400g (variant 98)
2024-01-01,26.66,85,2860,1,Polo shirt (variant 191)
2024-02-01,1.56,102,2677,2,Free-range eggs 12pk (variant 108)
2024-02-01,0.01,365,3021,1,Honey 500g (variant 121)
2024-01-01,5.04,111,2305,2,Extra virgin olive oil 750ml (variant 93)
2024-02-01,0.01,50,2005,1,Extra virgin olive oil 750ml (variant 81)
2024-01-01,0.01,25,2374,2,Power bank 10000mAh (variant 159)
2024-01-01,18.91,50,2504,1,Sweatpants joggers (variant 167)
2024-01-01,48.1,11,2290,2,Wireless charger (variant 153)
2024-01-01,0.01,43,2106,1,HDMI cable 2m (variant 141)
2024-02-01,27.76,29,2764,2,Sneakers casual (variant 185)
2024-02-01,0.01,145,2959,1,Laundry detergent 1L (variant 198)
2024-01-01,0.01,195,2995,1,Cutting board bamboo (variant 200)
2024-02-01,6.11,243,2041,2,Instant coffee 200g (variant 82)
2024-01-01,11.84,150,2851,2,Kitchen sponge 3pk (variant 191)
2024-02-01,0.01,36,2908,1,Dress shirt slim (variant 194)
2024-01-01,0.01,69,3096,2,Scarf wool blend (variant 207)
2024-02-01,93.37,39,2230,2,Wireless charger (variant 149)
2024-02-01,84.44,67,2864,1,Sweatpants joggers (variant 191)
2024-02-01,44.46,58,2831,1,Storage box 10L (variant 189)
2024-01-01,0.01,39,2726,2,Portable speaker (variant 182)
2024-02-01,4.39,334,2361,1,Avocados 4pk (variant 95)
2024-02-01,3.29,264,2553,1,Cheddar cheese 250g (variant 103)
2024-02-01,36.77,12,2914,2,Power bank 10000mAh (variant 195)
2024-01-01,0.26,240,2229,2,Greek yogurt 500g (variant 90)
2024-02-01,0.01,73,2796,1,Scarf wool blend (variant 187)
2024-01-01,56.85,25,2482,1,Webcam 1080p (variant 166)
2024-02-01,20.94,27,3422,1,Phone case (variant 229)
2024-01-01,0.01,77,2025,2,Organic whole milk 1L (variant 82)
2024-02-01,0.01,174,2277,2,Free-range eggs 12pk (variant 92)
2024-02-01,0.01,68,2984,1,Sweatpants joggers (variant 199)
2024-02-01,77.54,74,2208,1,Hoodie fleece (variant 148)
2024-02-01,2.94,335,2153,2,Cheddar cheese 250g (variant 87)
2024-02-01,0.01,117,3131,1,Storage box 10L (variant 209)
2024-02-01,0.01,221,2437,2,Bananas 1kg (variant 98)
2024-02-01,0.01,66,2196,1,Scarf wool blend (variant 147)
2024-02-01,9.38,37,2703,2,Dish soap 500ml (variant 181)
2024-02-01,0.01,7,2654,1,Mouse pad XL (variant 177)
2024-02-01,30.48,16,2163,1,Dish soap 500ml (variant 145)
2024-01-01,0.01,65,2483,2,Curtains blackout pair (variant 166)
2024-01-01,21.41,10,3208,1,Dress shirt slim (variant 214)
2024-01-01,0.01,52,3136,1,T-shirt plain (variant 210)
2024-02-01,8.77,16,3031,2,Kitchen sponge 3pk (variant 203)
2024-02-01,18.45,54,2464,1,Sneakers casual (variant 165)
2024-02-01,93.36,25,2718,1,Screen protector (variant 182)
2024-02-01,114.6,36,2898,1,Screen protector (variant 194)
2024-02-01,1.12,129,2129,1,Greek yogurt 500g (variant 86)
2024-01-01,0.01,21,3274,2,Power bank 10000mAh (variant 219)
2024-02-01,17.34,18,2824,1,Sneakers casual (variant 189)
2024-01-01,0.01,44,2610,1,USB-C cable 1m (variant 175)
2024-01-01,0.01,73,2596,2,T-shirt plain (variant 174)
2024-01-01,8.19,46,2632,1,Cap baseball (variant 176)
2024-02-01,0.29,128,3141,2,Instant coffee 200g (variant 126)
2024-02-01,0.01,496,2785,2,Chicken breast 500g (variant 112)
2024-02-01,34.13,40,2531,2,Storage box 10L (variant 169)
2024-02-01,0.01,57,2020,2,Polo shirt (variant 135)
2024-01-01,0.01,305,3309,1,Fresh salmon fillet 200g (variant 133)
2024-01-01,36.15,80,2280,1,Cotton socks 3pk (variant 153)
2024-02-01,7.44,87,2140,1,Polo shirt (variant 143)
2024-02-01,1.0,92,2208,2,Hoodie fleece (variant 148)
2024-02-01,89.94,24,3454,1,Power bank 10000mAh (variant 231)
2024-01-01,2.42,454,2629,2,Greek yogurt 500g (variant 106)
2024-01-01,1.57,147,2683,2,Shower curtain (variant 179)
2024-02-01,0.01,36,2078,2,USB hub 4-port (variant 139)
2024-02-01,0.01,134,2173,1,Soy sauce 500ml (variant 87)
